Item Name,UNIQID2,UNIQID3,sku,SKU Code,Category,Colour,Brand,Size,Category,Tally Code,Link
5024,5024PS,502440,5024PS40,test_code_4653,Indo,PS,,40,Indo,tally_4653,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5024,5024PS,502442,5024PS42,test_code_4654,Indo,PS,,42,Indo,tally_4654,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5024,5024PS,502444,5024PS44,test_code_4655,Indo,PS,,44,Indo,tally_4655,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027BG,502736,5027BG36,test_code_4656,Indo,BG,,36,Indo,tally_4656,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027BG,502738,5027BG38,test_code_4657,Indo,BG,,38,Indo,tally_4657,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027BG,502740,5027BG40,test_code_4658,Indo,BG,,40,Indo,tally_4658,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027BG,502742,5027BG42,test_code_4659,Indo,BG,,42,Indo,tally_4659,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027BG,502744,5027BG44,test_code_4660,Indo,BG,,44,Indo,tally_4660,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027DBU,502736,5027DBU36,test_code_4661,Indo,DBU,,36,Indo,tally_4661,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027DBU,502738,5027DBU38,test_code_4662,Indo,DBU,,38,Indo,tally_4662,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027DBU,502740,5027DBU40,test_code_4663,Indo,DBU,,40,Indo,tally_4663,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027DBU,502742,5027DBU42,test_code_4664,Indo,DBU,,42,Indo,tally_4664,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027DBU,502744,5027DBU44,test_code_4665,Indo,DBU,,44,Indo,tally_4665,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027INK,502736,5027INK36,test_code_4666,Indo,INK,,36,Indo,tally_4666,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027INK,502738,5027INK38,test_code_4667,Indo,INK,,38,Indo,tally_4667,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027INK,502740,5027INK40,test_code_4668,Indo,INK,,40,Indo,tally_4668,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027INK,502742,5027INK42,test_code_4669,Indo,INK,,42,Indo,tally_4669,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027INK,502744,5027INK44,test_code_4670,Indo,INK,,44,Indo,tally_4670,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027KW,502736,5027KW36,test_code_4671,Indo,KW,,36,Indo,tally_4671,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027KW,502738,5027KW38,test_code_4672,Indo,KW,,38,Indo,tally_4672,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027KW,502740,5027KW40,test_code_4673,Indo,KW,,40,Indo,tally_4673,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027KW,502742,5027KW42,test_code_4674,Indo,KW,,42,Indo,tally_4674,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027KW,502744,5027KW44,test_code_4675,Indo,KW,,44,Indo,tally_4675,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027PS,502736,5027PS36,test_code_4676,Indo,PS,,36,Indo,tally_4676,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027PS,502738,5027PS38,test_code_4677,Indo,PS,,38,Indo,tally_4677,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027PS,502740,5027PS40,test_code_4678,Indo,PS,,40,Indo,tally_4678,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027PS,502742,5027PS42,test_code_4679,Indo,PS,,42,Indo,tally_4679,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027PS,502744,5027PS44,test_code_4680,Indo,PS,,44,Indo,tally_4680,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027YL,502736,5027YL36,test_code_4681,Indo,YL,,36,Indo,tally_4681,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027YL,502738,5027YL38,test_code_4682,Indo,YL,,38,Indo,tally_4682,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027YL,502740,5027YL40,test_code_4683,Indo,YL,,40,Indo,tally_4683,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027YL,502742,5027YL42,test_code_4684,Indo,YL,,42,Indo,tally_4684,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5027,5027YL,502744,5027YL44,test_code_4685,Indo,YL,,44,Indo,tally_4685,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5032,5032BG,503236,5032BG36,test_code_4686,Indo,BG,,36,Indo,tally_4686,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5032,5032BG,503238,5032BG38,test_code_4687,Indo,BG,,38,Indo,tally_4687,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5032,5032BG,503240,5032BG40,test_code_4688,Indo,BG,,40,Indo,tally_4688,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5032,5032BG,503242,5032BG42,test_code_4689,Indo,BG,,42,Indo,tally_4689,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5032,5032BG,503244,5032BG44,test_code_4690,Indo,BG,,44,Indo,tally_4690,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5032,5032MN,503236,5032MN36,test_code_4691,Indo,MN,,36,Indo,tally_4691,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5032,5032MN,503238,5032MN38,test_code_4692,Indo,MN,,38,Indo,tally_4692,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5032,5032MN,503240,5032MN40,test_code_4693,Indo,MN,,40,Indo,tally_4693,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5032,5032MN,503242,5032MN42,test_code_4694,Indo,MN,,42,Indo,tally_4694,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5032,5032MN,503244,5032MN44,test_code_4695,Indo,MN,,44,Indo,tally_4695,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5032,5032RD,503236,5032RD36,test_code_4696,Indo,RD,,36,Indo,tally_4696,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5032,5032RD,503238,5032RD38,test_code_4697,Indo,RD,,38,Indo,tally_4697,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5032,5032RD,503240,5032RD40,test_code_4698,Indo,RD,,40,Indo,tally_4698,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5032,5032RD,503242,5032RD42,test_code_4699,Indo,RD,,42,Indo,tally_4699,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5032,5032RD,503244,5032RD44,test_code_4700,Indo,RD,,44,Indo,tally_4700,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5034,5034RD,503436,5034RD36,test_code_4701,Indo,RD,,36,Indo,tally_4701,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5034,5034RD,503438,5034RD38,test_code_4702,Indo,RD,,38,Indo,tally_4702,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5034,5034RD,503440,5034RD40,test_code_4703,Indo,RD,,40,Indo,tally_4703,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5034,5034RD,503442,5034RD42,test_code_4704,Indo,RD,,42,Indo,tally_4704,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
5034,5034RD,503444,5034RD44,test_code_4705,Indo,RD,,44,Indo,tally_4705,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054BU,K105426,K1054BU26,test_code_4706,Kids Kurta,BU,,26,Kids Kurta,tally_4706,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054BU,K105428,K1054BU28,test_code_4707,Kids Kurta,BU,,28,Kids Kurta,tally_4707,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054BU,K105430,K1054BU30,test_code_4708,Kids Kurta,BU,,30,Kids Kurta,tally_4708,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054BU,K105432,K1054BU32,test_code_4709,Kids Kurta,BU,,32,Kids Kurta,tally_4709,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054BU,K105434,K1054BU34,test_code_4710,Kids Kurta,BU,,34,Kids Kurta,tally_4710,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054FZ,K105426,K1054FZ26,test_code_4711,Kids Kurta,FZ,,26,Kids Kurta,tally_4711,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054FZ,K105428,K1054FZ28,test_code_4712,Kids Kurta,FZ,,28,Kids Kurta,tally_4712,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054FZ,K105430,K1054FZ30,test_code_4713,Kids Kurta,FZ,,30,Kids Kurta,tally_4713,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054FZ,K105432,K1054FZ32,test_code_4714,Kids Kurta,FZ,,32,Kids Kurta,tally_4714,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054FZ,K105434,K1054FZ34,test_code_4715,Kids Kurta,FZ,,34,Kids Kurta,tally_4715,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054DFZ,K105426,K1054DFZ26,test_code_4716,Kids Kurta,DFZ,,26,Kids Kurta,tally_4716,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054DFZ,K105428,K1054DFZ28,test_code_4717,Kids Kurta,DFZ,,28,Kids Kurta,tally_4717,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054DFZ,K105430,K1054DFZ30,test_code_4718,Kids Kurta,DFZ,,30,Kids Kurta,tally_4718,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054DFZ,K105432,K1054DFZ32,test_code_4719,Kids Kurta,DFZ,,32,Kids Kurta,tally_4719,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054DFZ,K105434,K1054DFZ34,test_code_4720,Kids Kurta,DFZ,,34,Kids Kurta,tally_4720,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054RD,K105426,K1054RD26,test_code_4721,Kids Kurta,RD,,26,Kids Kurta,tally_4721,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054RD,K105428,K1054RD28,test_code_4722,Kids Kurta,RD,,28,Kids Kurta,tally_4722,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054RD,K105430,K1054RD30,test_code_4723,Kids Kurta,RD,,30,Kids Kurta,tally_4723,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054RD,K105432,K1054RD32,test_code_4724,Kids Kurta,RD,,32,Kids Kurta,tally_4724,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054RD,K105434,K1054RD34,test_code_4725,Kids Kurta,RD,,34,Kids Kurta,tally_4725,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054SKY,K105426,K1054SKY26,test_code_4726,Kids Kurta,SKY,,26,Kids Kurta,tally_4726,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054SKY,K105428,K1054SKY28,test_code_4727,Kids Kurta,SKY,,28,Kids Kurta,tally_4727,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054SKY,K105430,K1054SKY30,test_code_4728,Kids Kurta,SKY,,30,Kids Kurta,tally_4728,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054SKY,K105432,K1054SKY32,test_code_4729,Kids Kurta,SKY,,32,Kids Kurta,tally_4729,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K1054,K1054SKY,K105434,K1054SKY34,test_code_4730,Kids Kurta,SKY,,34,Kids Kurta,tally_4730,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795BG,K279526,K2795BG26,test_code_4731,Kids Kurta,BG,,26,Kids Kurta,tally_4731,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795BG,K279528,K2795BG28,test_code_4732,Kids Kurta,BG,,28,Kids Kurta,tally_4732,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795BG,K279530,K2795BG30,test_code_4733,Kids Kurta,BG,,30,Kids Kurta,tally_4733,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795BG,K279532,K2795BG32,test_code_4734,Kids Kurta,BG,,32,Kids Kurta,tally_4734,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795BG,K279534,K2795BG34,test_code_4735,Kids Kurta,BG,,34,Kids Kurta,tally_4735,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795BL,K279526,K2795BL26,test_code_4736,Kids Kurta,BL,,26,Kids Kurta,tally_4736,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795BL,K279528,K2795BL28,test_code_4737,Kids Kurta,BL,,28,Kids Kurta,tally_4737,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795BL,K279530,K2795BL30,test_code_4738,Kids Kurta,BL,,30,Kids Kurta,tally_4738,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795BL,K279532,K2795BL32,test_code_4739,Kids Kurta,BL,,32,Kids Kurta,tally_4739,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795BL,K279534,K2795BL34,test_code_4740,Kids Kurta,BL,,34,Kids Kurta,tally_4740,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795DBU,K279526,K2795DBU26,test_code_4741,Kids Kurta,DBU,,26,Kids Kurta,tally_4741,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795DBU,K279528,K2795DBU28,test_code_4742,Kids Kurta,DBU,,28,Kids Kurta,tally_4742,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795DBU,K279530,K2795DBU30,test_code_4743,Kids Kurta,DBU,,30,Kids Kurta,tally_4743,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795DBU,K279532,K2795DBU32,test_code_4744,Kids Kurta,DBU,,32,Kids Kurta,tally_4744,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795DBU,K279534,K2795DBU34,test_code_4745,Kids Kurta,DBU,,34,Kids Kurta,tally_4745,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795MN,K279526,K2795MN26,test_code_4746,Kids Kurta,MN,,26,Kids Kurta,tally_4746,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795MN,K279528,K2795MN28,test_code_4747,Kids Kurta,MN,,28,Kids Kurta,tally_4747,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795MN,K279530,K2795MN30,test_code_4748,Kids Kurta,MN,,30,Kids Kurta,tally_4748,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795MN,K279532,K2795MN32,test_code_4749,Kids Kurta,MN,,32,Kids Kurta,tally_4749,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795MN,K279534,K2795MN34,test_code_4750,Kids Kurta,MN,,34,Kids Kurta,tally_4750,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795OWH,K279526,K2795OWH26,test_code_4751,Kids Kurta,OWH,,26,Kids Kurta,tally_4751,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795OWH,K279528,K2795OWH28,test_code_4752,Kids Kurta,OWH,,28,Kids Kurta,tally_4752,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795OWH,K279530,K2795OWH30,test_code_4753,Kids Kurta,OWH,,30,Kids Kurta,tally_4753,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795OWH,K279532,K2795OWH32,test_code_4754,Kids Kurta,OWH,,32,Kids Kurta,tally_4754,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795OWH,K279534,K2795OWH34,test_code_4755,Kids Kurta,OWH,,34,Kids Kurta,tally_4755,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795WH,K279526,K2795WH26,test_code_4756,Kids Kurta,WH,,26,Kids Kurta,tally_4756,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795WH,K279528,K2795WH28,test_code_4757,Kids Kurta,WH,,28,Kids Kurta,tally_4757,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795WH,K279530,K2795WH30,test_code_4758,Kids Kurta,WH,,30,Kids Kurta,tally_4758,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795WH,K279532,K2795WH32,test_code_4759,Kids Kurta,WH,,32,Kids Kurta,tally_4759,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795WH,K279534,K2795WH34,test_code_4760,Kids Kurta,WH,,34,Kids Kurta,tally_4760,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795MH,K279526,K2795MH26,test_code_4761,Kids Kurta,MH,,26,Kids Kurta,tally_4761,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795MH,K279528,K2795MH28,test_code_4762,Kids Kurta,MH,,28,Kids Kurta,tally_4762,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795MH,K279530,K2795MH30,test_code_4763,Kids Kurta,MH,,30,Kids Kurta,tally_4763,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795MH,K279532,K2795MH32,test_code_4764,Kids Kurta,MH,,32,Kids Kurta,tally_4764,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795MH,K279534,K2795MH34,test_code_4765,Kids Kurta,MH,,34,Kids Kurta,tally_4765,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795PUR,K279526,K2795PUR26,test_code_4766,Kids Kurta,PUR,,26,Kids Kurta,tally_4766,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795PUR,K279528,K2795PUR28,test_code_4767,Kids Kurta,PUR,,28,Kids Kurta,tally_4767,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795PUR,K279530,K2795PUR30,test_code_4768,Kids Kurta,PUR,,30,Kids Kurta,tally_4768,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795PUR,K279532,K2795PUR32,test_code_4769,Kids Kurta,PUR,,32,Kids Kurta,tally_4769,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2795,K2795PUR,K279534,K2795PUR34,test_code_4770,Kids Kurta,PUR,,34,Kids Kurta,tally_4770,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2847,K2847PK,K284718,K2847PK18,test_code_4771,Kids Kurta,PK,,18,Kids Kurta,tally_4771,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2847,K2847PK,K284720,K2847PK20,test_code_4772,Kids Kurta,PK,,20,Kids Kurta,tally_4772,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2847,K2847PK,K284722,K2847PK22,test_code_4773,Kids Kurta,PK,,22,Kids Kurta,tally_4773,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2847,K2847PK,K284724,K2847PK24,test_code_4774,Kids Kurta,PK,,24,Kids Kurta,tally_4774,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2847,K2847PK,K284726,K2847PK26,test_code_4775,Kids Kurta,PK,,26,Kids Kurta,tally_4775,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2847,K2847PK,K284728,K2847PK28,test_code_4776,Kids Kurta,PK,,28,Kids Kurta,tally_4776,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2847,K2847PK,K284730,K2847PK30,test_code_4777,Kids Kurta,PK,,30,Kids Kurta,tally_4777,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2847,K2847PK,K284732,K2847PK32,test_code_4778,Kids Kurta,PK,,32,Kids Kurta,tally_4778,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2847,K2847PK,K284734,K2847PK34,test_code_4779,Kids Kurta,PK,,34,Kids Kurta,tally_4779,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2847,K2847PK,K284735,K2847PK35,test_code_4780,Kids Kurta,PK,,35,Kids Kurta,tally_4780,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2847,K2847TRD,K284718,K2847TRD18,test_code_4781,Kids Kurta,TRD,,18,Kids Kurta,tally_4781,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2847,K2847TRD,K284720,K2847TRD20,test_code_4782,Kids Kurta,TRD,,20,Kids Kurta,tally_4782,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2847,K2847TRD,K284722,K2847TRD22,test_code_4783,Kids Kurta,TRD,,22,Kids Kurta,tally_4783,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2847,K2847TRD,K284724,K2847TRD24,test_code_4784,Kids Kurta,TRD,,24,Kids Kurta,tally_4784,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2847,K2847TRD,K284726,K2847TRD26,test_code_4785,Kids Kurta,TRD,,26,Kids Kurta,tally_4785,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2847,K2847TRD,K284728,K2847TRD28,test_code_4786,Kids Kurta,TRD,,28,Kids Kurta,tally_4786,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2847,K2847TRD,K284730,K2847TRD30,test_code_4787,Kids Kurta,TRD,,30,Kids Kurta,tally_4787,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2847,K2847TRD,K284732,K2847TRD32,test_code_4788,Kids Kurta,TRD,,32,Kids Kurta,tally_4788,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2847,K2847TRD,K284734,K2847TRD34,test_code_4789,Kids Kurta,TRD,,34,Kids Kurta,tally_4789,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
K2847,K2847TRD,K284735,K2847TRD35,test_code_4790,Kids Kurta,TRD,,35,Kids Kurta,tally_4790,https://m.media-amazon.com/images/I/81QKUV4VviL._AC_UL480_FMwebp_QL65_.jpg
